사용월,호선명,역ID,지하철역,승차승객수,하차승객수,승하차 인원 총합,승하차 인원 차이
May-23,공항철도 1호선,4202,공덕,76456 ,104409 ,180865,-27953
May-23,공항철도 1호선,4203,홍대입구,426939 ,416254 ,843193,10685
May-23,공항철도 1호선,4204,디지털미디어시티,383407 ,360240 ,743647,23167
May-23,공항철도 1호선,4206,마곡나루(서울식물원),288982 ,281398 ,570380,7584
May-23,공항철도 1호선,4207,김포공항,348187 ,191909 ,540096,156278
May-23,공항철도 1호선,4208,계양,379201 ,350187 ,729388,29014
May-23,공항철도 1호선,4209,검암,197028 ,198801 ,395829,-1773
May-23,공항철도 1호선,4210,청라국제도시,204855 ,194827 ,399682,10028
May-23,공항철도 1호선,4211,운서,272316 ,284183 ,556499,-11867
May-23,공항철도 1호선,4212,공항화물청사,62137 ,64974 ,127111,-2837
May-23,공항철도 1호선,4213,인천공항1터미널,399955 ,382257 ,782212,17698
May-23,공항철도 1호선,4215,인천공항2터미널,141847 ,125545 ,267392,16302
May-23,공항철도 1호선,4217,영종,124375 ,125687 ,250062,-1312
May-23,9호선2~3단계,4126,언주,302899 ,308776 ,611675,-5877
May-23,9호선2~3단계,4127,선정릉,278348 ,304818 ,583166,-26470
May-23,9호선2~3단계,4128,삼성중앙,210173 ,216862 ,427035,-6689
May-23,9호선2~3단계,4129,봉은사,606893 ,632182 ,1239075,-25289
May-23,9호선2~3단계,4130,종합운동장,143989 ,144441 ,288430,-452
May-23,9호선2~3단계,4131,삼전,211127 ,199673 ,410800,11454
May-23,9호선2~3단계,4132,석촌고분,196717 ,189783 ,386500,6934
May-23,9호선2~3단계,4133,석촌,273416 ,243078 ,516494,30338
May-23,9호선2~3단계,4134,송파나루,155259 ,165963 ,321222,-10704
May-23,9호선2~3단계,4135,한성백제,90725 ,81612 ,172337,9113
May-23,9호선2~3단계,4136,올림픽공원(한국체대),282887 ,289595 ,572482,-6708
May-23,9호선2~3단계,4137,둔촌오륜,32485 ,31865 ,64350,620
May-23,9호선2~3단계,4138,중앙보훈병원,328350 ,291503 ,619853,36847
